OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM14:14GE21C03:4050662,Quality Control Sample-Lab Duplicate,Water,Surface Water,2014-04-24,20:01:00,EDT,2014-04-24,20:01:00,EDT,Midwater,,,,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER91M,ER91M,Particulate Lab Duplicate.,,,,41.8409500000,-82.9163500000,LG200,EPA_GLNPO,LG200,"Field Sampling Using the Rosette Sampler, Revision 03",Rosette Sampler,STORET-996653495,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),11.3601142857143,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE21C03-LDn1-P-Part,,,,,,,,,,LG209,EPA_GLNPO,Particulate-Phase Total P by Lachat Method,,,,2014-12-15,,,,,,,2023-12-18T20:55:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996648949,,None,Nitrate + Nitrite,Total,0.3049952,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-30.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G14:E038G14-PRF:4018297,Sample-Routine,Water,Surface Water,2014-08-14,17:31:00,EDT,2014-08-14,17:49:00,EDT,Other,21.9,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER38,ER38,,,,,42.2815170000,-81.6716330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636357,,None,Nitrate + Nitrite,Total,0.2343371,mg/L,,Accepted,,Actual,,,,,,,,,,- E038G14-PRFL-20-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:21,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996650862,,None,Nitrate + Nitrite,Total,0.3155894,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-37.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:55,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M14:E092M14-PRF:4018216,Sample-Routine,Water,Surface Water,2014-04-23,22:03:00,EDT,2014-04-23,22:17:00,EDT,Other,11.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER92,ER92,,,,,41.9500500000,-82.6851000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996647280,,None,Nitrate + Nitrite,Total,0.5705762,mg/L,,Accepted,,Actual,,,,,,,,,,- E092M14-PRFL-2-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:11,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996651354,,None,Nitrate + Nitrite,Total,0.3074426,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-58-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:56,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M14:E009M14-PRF:4018200,Sample-Routine,Water,Surface Water,2014-04-25,02:08:00,EDT,2014-04-25,02:46:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5382500000,-79.6172330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996626072,,None,Nitrate + Nitrite,Total,0.2848184,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M14-PRFL-16.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996624272,,None,Nitrate + Nitrite,Total,0.2248432,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-5.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:14,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996624572,,None,Nitrate + Nitrite,Total,0.2412663,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-18-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:15,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M14:E030M14-PRF:4018202,Sample-Routine,Water,Surface Water,2014-04-24,16:18:00,EDT,2014-04-24,16:39:00,EDT,Other,21.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER30,ER30,,,,,42.4301670000,-81.2048170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996630609,,None,Nitrate + Nitrite,Total,0.0379745,mg/L,,Accepted,,Actual,,,,,,,,,,- E030M14-PRFL-20-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:40,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996651438,,None,Nitrate + Nitrite,Total,0.3056822,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-61.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:56,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M14:E010M14-PRF:4018201,Sample-Routine,Water,Surface Water,2014-04-25,03:31:00,EDT,2014-04-25,03:47:00,EDT,Other,32.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;SUNY-Buffalo State;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER10,ER10,,,,,42.6797670000,-79.6913170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996628872,,None,Nitrate + Nitrite,Total,0.2770822,mg/L,,Accepted,,Actual,,,,,,,,,,- E010M14-PRFL-28-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:07,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996651402,,None,Nitrate + Nitrite,Total,0.3046995,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-60-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:56,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M14:E009M14-PRF:4018200,Sample-Routine,Water,Surface Water,2014-04-25,02:08:00,EDT,2014-04-25,02:46:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5382500000,-79.6172330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996626564,,None,Nitrate + Nitrite,Total,0.284097,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M14-PRFL-37-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:36,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636980,,None,Nitrate + Nitrite,Total,0.1990924,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-14-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:34,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG14:E93bG14-PRF:4018311,Sample-Routine,Water,Surface Water,2014-08-15,19:10:00,EDT,2014-08-15,20:39:00,EDT,Other,42.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER93B,ER93B,,,,,42.6170000000,-80.0000000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996654478,,None,Nitrate + Nitrite,Total,0.2863358,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG14-PRFL-22.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:58,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G14:14GE53I52:4420219,Sample-Routine,Water,Surface Water,2014-08-14,17:32:00,EDT,2014-08-14,17:32:00,EDT,Surface,22.2,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER38,ER38,"INT= SRF, MEP, LEP.",,,,42.2815946338,-81.6714964225,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820916972,,as P,Orthophosphate,Dissolved,1.023,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE53I52-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-08-15,,,,,,,2020-01-24T16:19:00,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009M14:E009M14-PRF:4018200,Sample-Routine,Water,Surface Water,2014-04-25,02:08:00,EDT,2014-04-25,02:46:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5382500000,-79.6172330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996625964,,None,Nitrate + Nitrite,Total,0.2840745,mg/L,,Accepted,,Actual,,,,,,,,,,- E009M14-PRFL-12-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M14:E031M14-PRF:4018203,Sample-Routine,Water,Surface Water,2014-04-24,14:42:00,EDT,2014-04-24,15:01:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER31,ER31,,,,,42.2529170000,-81.1064330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996631480,,None,Nitrate + Nitrite,Total,0.1773935,mg/L,,Accepted,,Actual,,,,,,,,,,- E031M14-PRFL-1.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:49:01,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037G14:14GE53R20:4018107,Quality Control Sample-Reagent Blank,Water,Surface Water,2014-08-14,16:08:00,EDT,2014-08-14,16:08:00,EDT,Other,24.3,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.1098330000,-81.5750330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820916801,,as P,Orthophosphate,Dissolved,0.463,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE53R20-FRB0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-08-15,,,,,,,2020-01-24T16:18:53,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996650034,,None,Nitrate + Nitrite,Total,0.3168898,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-3-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:52,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996624728,,None,Nitrate + Nitrite,Total,0.2282079,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-24.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:15,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996648325,,None,Nitrate + Nitrite,Total,0.2361588,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-4.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:33,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010G14:E010G14-PRF:4018291,Sample-Routine,Water,Surface Water,2014-08-16,02:07:00,EDT,2014-08-16,02:43:00,EDT,Other,32.5,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER10,ER10,,,,,42.6802330000,-79.6921330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996627225,,None,Nitrate + Nitrite,Total,0.2280755,mg/L,,Accepted,,Actual,,,,,,,,,,- E010G14-PRFL-9.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG14:E93bG14-PRF:4018311,Sample-Routine,Water,Surface Water,2014-08-15,19:10:00,EDT,2014-08-15,20:39:00,EDT,Other,42.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER93B,ER93B,,,,,42.6170000000,-80.0000000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996654538,,None,Nitrate + Nitrite,Total,0.2889426,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG14-PRFL-25-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:58,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037M14:E037M14-PRF:4018206,Sample-Routine,Water,Surface Water,2014-04-24,08:05:00,EDT,2014-04-24,08:28:00,EDT,Other,24.4,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.1100670000,-81.5749830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996635413,,None,Nitrate + Nitrite,Total,0.1977074,mg/L,,Accepted,,Actual,,,,,,,,,,- E037M14-PRFL-12.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:08,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636668,,None,Nitrate + Nitrite,Total,0.0995018,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-1-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:33,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061M14:E061M14-PRF:4018213,Sample-Routine,Water,Surface Water,2014-04-23,13:22:00,EDT,2014-04-23,13:55:00,EDT,Other,9.24,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER61,ER61,,,,,41.9470000000,-83.0460000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996643097,,None,Nitrate + Nitrite,Total,0.5518082,mg/L,,Accepted,,Actual,,,,,,,,,,- E061M14-PRFL-3-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:52:45,STORET
